game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
19,9,2,29 25,utttai-128,threat-block,1,41
0,0,2,79 71,openspiel-mcts,utttai-128,-1,46
1,0,2,79 71,utttai-128,openspiel-mcts,1,39
2,1,2,31 36,openspiel-mcts,utttai-128,-1,40
3,1,2,31 36,utttai-128,openspiel-mcts,1,35
4,2,2,23 45,openspiel-mcts,utttai-128,-1,40
5,2,2,23 45,utttai-128,openspiel-mcts,1,45
6,3,2,21 35,openspiel-mcts,utttai-128,-1,48
7,3,2,21 35,utttai-128,openspiel-mcts,1,45
8,4,2,1 15,openspiel-mcts,utttai-128,-1,36
9,4,2,1 15,utttai-128,openspiel-mcts,1,37
10,5,2,60 56,openspiel-mcts,utttai-128,-1,42
11,5,2,60 56,utttai-128,openspiel-mcts,1,47
12,6,2,9 3,openspiel-mcts,utttai-128,-1,42
13,6,2,9 3,utttai-128,openspiel-mcts,1,47
14,7,2,64 12,openspiel-mcts,utttai-128,-1,46
15,7,2,64 12,utttai-128,openspiel-mcts,1,39
16,8,2,77 47,openspiel-mcts,utttai-128,-1,38
17,8,2,77 47,utttai-128,openspiel-mcts,1,53
18,9,2,16 71,openspiel-mcts,utttai-128,-1,44
19,9,2,16 71,utttai-128,openspiel-mcts,1,43
