game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
11,5,2,37 11,utttai-128,cpp-alphabeta-d6,1,47
12,6,2,76 41,cpp-alphabeta-d6,utttai-128,-1,50
13,6,2,76 41,utttai-128,cpp-alphabeta-d6,1,43
14,7,2,73 11,cpp-alphabeta-d6,utttai-128,-1,42
15,7,2,73 11,utttai-128,cpp-alphabeta-d6,1,47
16,8,2,65 24,cpp-alphabeta-d6,utttai-128,-1,46
17,8,2,65 24,utttai-128,cpp-alphabeta-d6,1,47
18,9,2,26 72,cpp-alphabeta-d6,utttai-128,-1,44
19,9,2,26 72,utttai-128,cpp-alphabeta-d6,1,53
0,0,2,21 27,cpp-alphabeta-d4,tactical,1,55
1,0,2,21 27,tactical,cpp-alphabeta-d4,-1,54
2,1,2,51 54,cpp-alphabeta-d4,tactical,1,53
3,1,2,51 54,tactical,cpp-alphabeta-d4,-1,54
4,2,2,46 12,cpp-alphabeta-d4,tactical,1,53
5,2,2,46 12,tactical,cpp-alphabeta-d4,-1,54
6,3,2,12 30,cpp-alphabeta-d4,tactical,1,55
7,3,2,12 30,tactical,cpp-alphabeta-d4,0,62
8,4,2,42 59,cpp-alphabeta-d4,tactical,1,49
9,4,2,42 59,tactical,cpp-alphabeta-d4,-1,56
10,5,2,55 13,cpp-alphabeta-d4,tactical,0,55
11,5,2,55 13,tactical,cpp-alphabeta-d4,1,55
12,6,2,47 22,cpp-alphabeta-d4,tactical,1,61
13,6,2,47 22,tactical,cpp-alphabeta-d4,-1,60
14,7,2,12 30,cpp-alphabeta-d4,tactical,1,55
15,7,2,12 30,tactical,cpp-alphabeta-d4,-1,54
16,8,2,35 79,cpp-alphabeta-d4,tactical,0,62
17,8,2,35 79,tactical,cpp-alphabeta-d4,-1,52
18,9,2,55 14,cpp-alphabeta-d4,tactical,1,47
19,9,2,55 14,tactical,cpp-alphabeta-d4,1,69
0,0,2,2 24,cpp-alphabeta-d4,threat-block,1,45
1,0,2,2 24,threat-block,cpp-alphabeta-d4,-1,40
2,1,2,46 13,cpp-alphabeta-d4,threat-block,1,41
3,1,2,46 13,threat-block,cpp-alphabeta-d4,-1,50
4,2,2,71 75,cpp-alphabeta-d4,threat-block,0,46
5,2,2,71 75,threat-block,cpp-alphabeta-d4,-1,42
6,3,2,7 70,cpp-alphabeta-d4,threat-block,1,35
7,3,2,7 70,threat-block,cpp-alphabeta-d4,-1,38
8,4,2,78 56,cpp-alphabeta-d4,threat-block,1,37
9,4,2,78 56,threat-block,cpp-alphabeta-d4,-1,46
10,5,2,46 12,cpp-alphabeta-d4,threat-block,1,49
11,5,2,46 12,threat-block,cpp-alphabeta-d4,0,48
12,6,2,71 76,cpp-alphabeta-d4,threat-block,1,33
13,6,2,71 76,threat-block,cpp-alphabeta-d4,-1,44
14,7,2,29 19,cpp-alphabeta-d4,threat-block,1,51
15,7,2,29 19,threat-block,cpp-alphabeta-d4,1,47
16,8,2,47 24,cpp-alphabeta-d4,threat-block,1,39
17,8,2,47 24,threat-block,cpp-alphabeta-d4,-1,42
18,9,2,29 25,cpp-alphabeta-d4,threat-block,0,53
19,9,2,29 25,threat-block,cpp-alphabeta-d4,0,49
0,0,2,79 71,cpp-alphabeta-d4,openspiel-mcts-100,1,59
1,0,2,79 71,openspiel-mcts-100,cpp-alphabeta-d4,1,43
2,1,2,31 36,cpp-alphabeta-d4,openspiel-mcts-100,0,52
3,1,2,31 36,openspiel-mcts-100,cpp-alphabeta-d4,-1,44
4,2,2,23 45,cpp-alphabeta-d4,openspiel-mcts-100,1,43
5,2,2,23 45,openspiel-mcts-100,cpp-alphabeta-d4,-1,44
6,3,2,21 35,cpp-alphabeta-d4,openspiel-mcts-100,1,39
7,3,2,21 35,openspiel-mcts-100,cpp-alphabeta-d4,0,57
8,4,2,1 15,cpp-alphabeta-d4,openspiel-mcts-100,1,49
9,4,2,1 15,openspiel-mcts-100,cpp-alphabeta-d4,-1,52
10,5,2,60 56,cpp-alphabeta-d4,openspiel-mcts-100,1,39
11,5,2,60 56,openspiel-mcts-100,cpp-alphabeta-d4,-1,46
12,6,2,9 3,cpp-alphabeta-d4,openspiel-mcts-100,1,41
13,6,2,9 3,openspiel-mcts-100,cpp-alphabeta-d4,-1,52
14,7,2,64 12,cpp-alphabeta-d4,openspiel-mcts-100,1,51
15,7,2,64 12,openspiel-mcts-100,cpp-alphabeta-d4,-1,48
16,8,2,77 47,cpp-alphabeta-d4,openspiel-mcts-100,1,47
17,8,2,77 47,openspiel-mcts-100,cpp-alphabeta-d4,-1,56
18,9,2,16 71,cpp-alphabeta-d4,openspiel-mcts-100,1,43
19,9,2,16 71,openspiel-mcts-100,cpp-alphabeta-d4,-1,60
0,0,2,2 18,cpp-alphabeta-d4,utttai-128,-1,38
1,0,2,2 18,utttai-128,cpp-alphabeta-d4,1,45
2,1,2,21 34,cpp-alphabeta-d4,utttai-128,-1,46
3,1,2,21 34,utttai-128,cpp-alphabeta-d4,1,49
4,2,2,77 50,cpp-alphabeta-d4,utttai-128,-1,46
5,2,2,77 50,utttai-128,cpp-alphabeta-d4,1,45
6,3,2,52 65,cpp-alphabeta-d4,utttai-128,-1,50
7,3,2,52 65,utttai-128,cpp-alphabeta-d4,1,47
8,4,2,20 18,cpp-alphabeta-d4,utttai-128,-1,46
9,4,2,20 18,utttai-128,cpp-alphabeta-d4,1,39
10,5,2,69 59,cpp-alphabeta-d4,utttai-128,-1,44
11,5,2,69 59,utttai-128,cpp-alphabeta-d4,1,51
12,6,2,49 40,cpp-alphabeta-d4,utttai-128,-1,42
13,6,2,49 40,utttai-128,cpp-alphabeta-d4,1,49
14,7,2,20 19,cpp-alphabeta-d4,utttai-128,-1,48
15,7,2,20 19,utttai-128,cpp-alphabeta-d4,1,49
16,8,2,64 17,cpp-alphabeta-d4,utttai-128,-1,42
17,8,2,64 17,utttai-128,cpp-alphabeta-d4,1,41
18,9,2,11 20,cpp-alphabeta-d4,utttai-128,-1,44
19,9,2,11 20,utttai-128,cpp-alphabeta-d4,1,41
0,0,2,27 7,tactical,threat-block,1,41
1,0,2,27 7,threat-block,tactical,-1,38
2,1,2,19 13,tactical,threat-block,1,41
3,1,2,19 13,threat-block,tactical,0,45
4,2,2,9 7,tactical,threat-block,1,45
5,2,2,9 7,threat-block,tactical,-1,50
6,3,2,20 21,tactical,threat-block,0,47
7,3,2,20 21,threat-block,tactical,-1,44
8,4,2,70 69,tactical,threat-block,0,52
9,4,2,70 69,threat-block,tactical,-1,44
10,5,2,21 35,tactical,threat-block,1,45
11,5,2,21 35,threat-block,tactical,-1,46
12,6,2,75 31,tactical,threat-block,1,43
13,6,2,75 31,threat-block,tactical,1,45
14,7,2,8 75,tactical,threat-block,0,49
15,7,2,8 75,threat-block,tactical,-1,40
16,8,2,54 6,tactical,threat-block,1,45
17,8,2,54 6,threat-block,tactical,-1,42
18,9,2,19 16,tactical,threat-block,1,47
19,9,2,19 16,threat-block,tactical,-1,44
0,0,2,35 72,tactical,openspiel-mcts-100,1,41
1,0,2,35 72,openspiel-mcts-100,tactical,1,61
2,1,2,0 6,tactical,openspiel-mcts-100,1,51
3,1,2,0 6,openspiel-mcts-100,tactical,-1,54
4,2,2,10 9,tactical,openspiel-mcts-100,-1,48
5,2,2,10 9,openspiel-mcts-100,tactical,1,45
6,3,2,4 44,tactical,openspiel-mcts-100,-1,50
7,3,2,4 44,openspiel-mcts-100,tactical,-1,54
8,4,2,65 20,tactical,openspiel-mcts-100,1,49
9,4,2,65 20,openspiel-mcts-100,tactical,0,67
10,5,2,39 32,tactical,openspiel-mcts-100,-1,48
11,5,2,39 32,openspiel-mcts-100,tactical,1,49
12,6,2,80 75,tactical,openspiel-mcts-100,-1,46
13,6,2,80 75,openspiel-mcts-100,tactical,0,52
14,7,2,43 65,tactical,openspiel-mcts-100,0,57
15,7,2,43 65,openspiel-mcts-100,tactical,1,47
16,8,2,10 11,tactical,openspiel-mcts-100,1,41
17,8,2,10 11,openspiel-mcts-100,tactical,-1,46
18,9,2,40 36,tactical,openspiel-mcts-100,-1,56
19,9,2,40 36,openspiel-mcts-100,tactical,0,60
0,0,2,45 5,tactical,utttai-128,-1,48
1,0,2,45 5,utttai-128,tactical,1,39
2,1,2,44 78,tactical,utttai-128,-1,50
3,1,2,44 78,utttai-128,tactical,1,45
4,2,2,31 42,tactical,utttai-128,-1,42
5,2,2,31 42,utttai-128,tactical,1,39
6,3,2,75 32,tactical,utttai-128,-1,46
7,3,2,75 32,utttai-128,tactical,1,49
8,4,2,55 10,tactical,utttai-128,-1,46
9,4,2,55 10,utttai-128,tactical,1,47
10,5,2,21 32,tactical,utttai-128,-1,44
11,5,2,21 32,utttai-128,tactical,1,43
12,6,2,40 42,tactical,utttai-128,-1,48
13,6,2,40 42,utttai-128,tactical,1,47
14,7,2,47 23,tactical,utttai-128,-1,48
15,7,2,47 23,utttai-128,tactical,1,57
16,8,2,79 68,tactical,utttai-128,-1,46
17,8,2,79 68,utttai-128,tactical,1,47
18,9,2,14 46,tactical,utttai-128,-1,48
19,9,2,14 46,utttai-128,tactical,1,47
0,0,2,18 3,threat-block,openspiel-mcts-100,1,45
1,0,2,18 3,openspiel-mcts-100,threat-block,1,45
2,1,2,36 1,threat-block,openspiel-mcts-100,1,43
3,1,2,36 1,openspiel-mcts-100,threat-block,0,42
4,2,2,33 58,threat-block,openspiel-mcts-100,-1,48
5,2,2,33 58,openspiel-mcts-100,threat-block,-1,38
6,3,2,39 30,threat-block,openspiel-mcts-100,0,50
7,3,2,39 30,openspiel-mcts-100,threat-block,1,41
8,4,2,75 33,threat-block,openspiel-mcts-100,0,49
9,4,2,75 33,openspiel-mcts-100,threat-block,1,51
10,5,2,49 38,threat-block,openspiel-mcts-100,-1,42
11,5,2,49 38,openspiel-mcts-100,threat-block,1,51
12,6,2,56 19,threat-block,openspiel-mcts-100,0,52
13,6,2,56 19,openspiel-mcts-100,threat-block,-1,38
14,7,2,22 36,threat-block,openspiel-mcts-100,-1,42
15,7,2,22 36,openspiel-mcts-100,threat-block,1,47
16,8,2,51 62,threat-block,openspiel-mcts-100,-1,44
17,8,2,51 62,openspiel-mcts-100,threat-block,1,47
18,9,2,11 18,threat-block,openspiel-mcts-100,0,51
19,9,2,11 18,openspiel-mcts-100,threat-block,1,43
0,0,2,59 50,threat-block,utttai-128,-1,32
1,0,2,59 50,utttai-128,threat-block,1,27
2,1,2,26 72,threat-block,utttai-128,-1,46
3,1,2,26 72,utttai-128,threat-block,1,35
4,2,2,21 32,threat-block,utttai-128,-1,30
5,2,2,21 32,utttai-128,threat-block,1,37
6,3,2,43 71,threat-block,utttai-128,-1,34
7,3,2,43 71,utttai-128,threat-block,1,33
8,4,2,23 48,threat-block,utttai-128,-1,30
9,4,2,23 48,utttai-128,threat-block,1,33
10,5,2,39 33,threat-block,utttai-128,-1,32
11,5,2,39 33,utttai-128,threat-block,1,35
12,6,2,59 47,threat-block,utttai-128,-1,34
13,6,2,59 47,utttai-128,threat-block,1,35
14,7,2,39 29,threat-block,utttai-128,-1,34
15,7,2,39 29,utttai-128,threat-block,1,39
16,8,2,5 52,threat-block,utttai-128,-1,32
17,8,2,5 52,utttai-128,threat-block,1,29
18,9,2,19 15,threat-block,utttai-128,-1,32
19,9,2,19 15,utttai-128,threat-block,1,33
0,0,2,69 59,openspiel-mcts-100,utttai-128,-1,36
1,0,2,69 59,utttai-128,openspiel-mcts-100,1,43
2,1,2,38 26,openspiel-mcts-100,utttai-128,-1,48
3,1,2,38 26,utttai-128,openspiel-mcts-100,1,39
4,2,2,9 2,openspiel-mcts-100,utttai-128,-1,48
5,2,2,9 2,utttai-128,openspiel-mcts-100,1,41
6,3,2,20 25,openspiel-mcts-100,utttai-128,-1,50
7,3,2,20 25,utttai-128,openspiel-mcts-100,1,37
8,4,2,14 46,openspiel-mcts-100,utttai-128,-1,44
9,4,2,14 46,utttai-128,openspiel-mcts-100,1,43
10,5,2,31 42,openspiel-mcts-100,utttai-128,-1,42
11,5,2,31 42,utttai-128,openspiel-mcts-100,1,47
12,6,2,74 24,openspiel-mcts-100,utttai-128,-1,36
13,6,2,74 24,utttai-128,openspiel-mcts-100,1,27
14,7,2,5 48,openspiel-mcts-100,utttai-128,-1,44
15,7,2,5 48,utttai-128,openspiel-mcts-100,1,45
16,8,2,27 8,openspiel-mcts-100,utttai-128,-1,44
17,8,2,27 8,utttai-128,openspiel-mcts-100,1,43
18,9,2,15 56,openspiel-mcts-100,utttai-128,-1,40
19,9,2,15 56,utttai-128,openspiel-mcts-100,1,31
